Best solution in generation 40 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 7, 3, 5, 4, 2, 7, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 2, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 2, 8, 5, 1, 6, 3, 3, 3, 3, 6, 3, 7, 5, 1, 4, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.0949077287755621
Best solution in generation 41 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 7, 3, 5, 4, 2, 7, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 2, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 2, 8, 5, 1, 6, 3, 3, 3, 3, 6, 3, 7, 5, 1, 4, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.0949077287755621
Best solution in generation 42 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 7, 3, 5, 4, 2, 7, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 2, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 2, 8, 5, 1, 6, 3, 3, 3, 3, 6, 3, 7, 5, 1, 4, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.0949077287755621
Best solution in generation 43 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 2, 1, 5, 1, 6, 3, 3, 3, 3, 6, 3, 7, 5, 1, 3, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 9, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.09676652217954501
Best solution in generation 44 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 8, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 2, 1, 5, 1, 6, 3, 3, 3, 3, 6, 3, 7, 5, 1, 3, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 9, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.09688478566029635
Best solution in generation 45 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 5, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 2, 1, 5, 1, 6, 3, 3, 3, 3, 6, 3, 7, 5, 1, 3, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 9, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.09891583239493883
Best solution in generation 46 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 5, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 2, 1, 5, 1, 6, 3, 3, 3, 3, 6, 3, 7, 5, 1, 3, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 9, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.09891583239493883
Best solution in generation 47 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 5, 3, 2, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 8, 1, 6, 2, 1, 5, 1, 6, 3, 3, 3, 3, 5, 3, 7, 5, 1, 3, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.1004044096852653
Best solution in generation 48 is: x = [9, 10, 8, 4, 2, 10, 10, 1, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 11, 2, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 4, 4, 2, 2, 10, 4, 7, 11, 2, 2, 11, 2, 8, 9, 5, 3, 2, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 8, 1, 6, 2, 1, 5, 1, 6, 3, 3, 3, 3, 5, 3, 7, 5, 1, 3, 3, 1, 3, 3, 7, 1, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 4, 3, 2, 7, 7] f(x) = 0.1004044096852653
Best solution in generation 49 is: x = [9, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 1, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 1, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.10595250949964316
Best solution in generation 50 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 1, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 1, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.1069166139622899
Best solution in generation 51 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 3, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 1, 4, 7, 11, 2, 2, 3, 2, 8, 9, 5, 2, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 1, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.10928445452255026
Best solution in generation 52 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 1, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.1135522236105332
Best solution in generation 53 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 1, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.1135522236105332
Best solution in generation 54 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.11575809462106895
Best solution in generation 55 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.11575809462106895
Best solution in generation 56 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.11575809462106895
Best solution in generation 57 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 1, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.11575809462106895
Best solution in generation 58 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 8, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 9, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 10, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 6, 1] f(x) = 0.12121106946179891
Best solution in generation 59 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 8, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 9, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 10, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 6, 1] f(x) = 0.12121106946179891
Best solution in generation 60 is: x = [11, 10, 8, 11, 2, 1, 10, 9, 5, 2, 4, 11, 2, 7, 5, 1, 5, 2, 4, 4, 8, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 7, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 2, 1, 9, 5, 3, 3, 4, 4, 4, 9, 9, 8, 11, 1, 9, 9, 9, 7, 1, 6, 9, 10, 3, 10, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 6, 1] f(x) = 0.12249397113342748
Best solution in generation 61 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 11, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.12294388654932929
Best solution in generation 62 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.12515747039556618
Best solution in generation 63 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.12515747039556618
Best solution in generation 64 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 5, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.12739162180367297
Best solution in generation 65 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 5, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.12739162180367297
Best solution in generation 66 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 5, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.12739162180367297
Best solution in generation 67 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 4, 3, 4, 2, 2, 4, 4, 7, 5, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.12958720903327384
Best solution in generation 68 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 4, 3, 4, 2, 2, 4, 4, 7, 5, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.12958720903327384
Best solution in generation 69 is: x = [11, 10, 8, 11, 6, 10, 10, 9, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 8, 5, 5, 4, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.1301862392727316
Best solution in generation 70 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 2, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 4, 3, 4, 2, 2, 4, 4, 7, 5, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 6, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13041248245329945
Best solution in generation 71 is: x = [11, 10, 8, 11, 6, 10, 10, 9, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 8, 5, 5, 4, 2, 6, 5, 2, 4, 7, 3, 6, 3, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13109635388547017
Best solution in generation 72 is: x = [11, 10, 8, 11, 6, 10, 10, 9, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 8, 5, 5, 4, 2, 6, 5, 2, 4, 7, 3, 6, 3, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 1, 10, 3, 3, 2, 8, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13223014073354275
Best solution in generation 73 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 5, 3, 6, 6, 3, 5, 4, 2, 4, 3, 4, 2, 2, 4, 4, 7, 2, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 8, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 4, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13423290707061433
Best solution in generation 74 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 5, 3, 6, 6, 3, 5, 4, 2, 4, 3, 4, 2, 2, 4, 4, 7, 2, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 8, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 4, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13423290707061433
Best solution in generation 75 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 5, 3, 6, 6, 3, 5, 4, 2, 4, 3, 4, 2, 2, 4, 4, 7, 2, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 8, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 4, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13423290707061433
Best solution in generation 76 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 5, 3, 6, 6, 3, 5, 4, 2, 4, 3, 4, 2, 2, 4, 4, 7, 2, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 8, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 4, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13423290707061433
Best solution in generation 77 is: x = [11, 10, 8, 11, 2, 10, 10, 4, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 4, 5, 5, 5, 2, 6, 5, 2, 4, 5, 3, 6, 6, 3, 5, 4, 2, 4, 3, 4, 2, 2, 4, 4, 7, 2, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 8, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 4, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13423290707061433
Best solution in generation 78 is: x = [11, 10, 8, 4, 6, 10, 10, 9, 2, 2, 4, 2, 2, 7, 7, 1, 5, 2, 4, 4, 8, 5, 5, 4, 2, 6, 5, 2, 4, 7, 3, 6, 6, 3, 5, 4, 2, 11, 3, 4, 2, 2, 4, 4, 7, 5, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 6, 10, 3, 3, 2, 8, 7, 6, 9, 4, 8, 3, 3, 2, 6, 1] f(x) = 0.1357317681418757
Best solution in generation 79 is: x = [11, 10, 8, 11, 6, 10, 10, 9, 5, 2, 4, 2, 2, 7, 4, 1, 5, 2, 4, 4, 2, 5, 5, 5, 2, 6, 5, 2, 4, 7, 3, 6, 3, 3, 5, 4, 2, 7, 7, 4, 2, 2, 4, 4, 7, 11, 2, 2, 3, 9, 1, 9, 5, 5, 3, 4, 4, 4, 9, 9, 8, 11, 8, 9, 9, 9, 7, 1, 6, 9, 10, 3, 1, 3, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 9, 3, 3, 7, 1, 10, 3, 3, 2, 11, 7, 6, 9, 2, 8, 3, 3, 2, 7, 1] f(x) = 0.13807389924979885
