Best solution in generation 65 is: x = [10, 3, 6, 7, 6, 2, 2, 3, 7, 2, 10, 6, 11, 2, 1, 7, 7, 3, 7, 3, 7, 7, 4, 2, 5, 3, 3, 3, 11, 7, 3, 3, 7, 11, 1, 4, 2, 11, 11, 2, 11, 3, 10, 11, 2, 7, 6, 10, 10, 6, 4, 7, 1, 5, 3, 9, 2, 2, 11, 7, 7, 5] f(x) = 0.18857046794035032
Best solution in generation 66 is: x = [10, 3, 6, 7, 6, 2, 2, 3, 7, 2, 10, 6, 11, 2, 1, 7, 7, 3, 7, 3, 7, 7, 4, 2, 5, 3, 3, 3, 4, 7, 3, 3, 7, 11, 1, 4, 2, 11, 11, 2, 11, 3, 10, 11, 2, 7, 6, 10, 10, 6, 4, 7, 1, 5, 3, 9, 2, 2, 11, 7, 7, 5] f(x) = 0.18924290969502772
Best solution in generation 67 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 10, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 7, 11, 2, 7, 2, 1, 11, 2, 11, 6, 10, 11, 2, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 11, 7, 7, 5] f(x) = 0.19934931371385578
Best solution in generation 68 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 7, 11, 2, 7, 2, 1, 11, 2, 11, 6, 10, 11, 2, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 5] f(x) = 0.20581662117795943
Best solution in generation 69 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 7, 11, 2, 7, 2, 1, 11, 2, 11, 6, 10, 11, 2, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 5] f(x) = 0.20581662117795943
Best solution in generation 70 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 7, 11, 2, 7, 2, 1, 11, 2, 11, 6, 10, 11, 2, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 5] f(x) = 0.20581662117795943
Best solution in generation 71 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 8, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.20619239745263235
Best solution in generation 72 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 73 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 74 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 75 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 76 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 77 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 78 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 79 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 80 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 81 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 82 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 83 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 84 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 85 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 86 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.21833590443415998
Best solution in generation 87 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 9, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.2184545706261619
Best solution in generation 88 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 9, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 5, 3, 9, 2, 2, 10, 7, 7, 9] f(x) = 0.2184545706261619
Best solution in generation 89 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 9, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 4, 2, 11, 11, 2, 11, 6, 10, 11, 7, 7, 7, 10, 2, 2, 5, 7, 11, 10, 3, 9, 2, 2, 11, 7, 7, 9] f(x) = 0.22136189233020825
Best solution in generation 90 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 2, 11, 2, 7, 2, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 9, 4, 2, 10, 7, 4, 9] f(x) = 0.2224298880582252
Best solution in generation 91 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 2, 11, 2, 7, 2, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 9, 4, 2, 10, 7, 4, 9] f(x) = 0.2224298880582252
Best solution in generation 92 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 2, 11, 2, 7, 2, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 9, 4, 2, 10, 7, 4, 9] f(x) = 0.2224298880582252
Best solution in generation 93 is: x = [10, 3, 9, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 1, 7, 11, 3, 7, 3, 7, 7, 3, 2, 7, 3, 3, 3, 11, 7, 3, 3, 2, 11, 2, 7, 2, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 9, 4, 2, 10, 7, 4, 9] f(x) = 0.2224298880582252
Best solution in generation 94 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 4, 7, 3, 2, 7, 3, 3, 3, 6, 7, 3, 3, 2, 11, 2, 7, 2, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 4, 2, 10, 7, 4, 9] f(x) = 0.22387366006091491
Best solution in generation 95 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 4, 7, 3, 2, 7, 3, 3, 3, 6, 7, 3, 3, 2, 11, 2, 7, 2, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 4, 2, 10, 7, 4, 9] f(x) = 0.22387366006091491
Best solution in generation 96 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 4, 7, 3, 2, 7, 3, 3, 3, 6, 7, 3, 3, 2, 11, 2, 7, 2, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 4, 2, 10, 7, 4, 9] f(x) = 0.22387366006091491
Best solution in generation 97 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 4, 7, 3, 5, 7, 3, 3, 3, 6, 7, 3, 9, 2, 11, 2, 7, 5, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.2288576401249948
Best solution in generation 98 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 4, 7, 3, 5, 7, 3, 3, 3, 6, 7, 3, 9, 2, 11, 2, 7, 5, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.2288576401249948
Best solution in generation 99 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 10, 7, 9, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 2, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 4, 2, 10, 7, 4, 9] f(x) = 0.23053874451168832
Best solution in generation 100 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 4, 7, 3, 5, 7, 3, 3, 3, 6, 7, 3, 9, 2, 11, 2, 7, 5, 11, 11, 2, 11, 3, 10, 11, 7, 7, 2, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 8] f(x) = 0.23204184961037913
Best solution in generation 101 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 4, 7, 3, 5, 7, 3, 3, 3, 6, 7, 3, 9, 2, 11, 2, 7, 5, 11, 11, 2, 11, 3, 10, 11, 7, 7, 2, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 8] f(x) = 0.23204184961037913
Best solution in generation 102 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 10, 7, 9, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23368339859973863
Best solution in generation 103 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 10, 7, 9, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23368339859973863
Best solution in generation 104 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 10, 7, 9, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23368339859973863
Best solution in generation 105 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 2, 7, 11, 3, 7, 3, 10, 7, 9, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23368339859973863
Best solution in generation 106 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 4, 7, 11, 3, 7, 3, 10, 7, 9, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23627427712511345
Best solution in generation 107 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 4, 7, 11, 3, 7, 3, 10, 7, 9, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23627427712511345
Best solution in generation 108 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 4, 7, 11, 3, 7, 3, 10, 7, 9, 2, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23627427712511345
Best solution in generation 109 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 4, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23775760452513728
Best solution in generation 110 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 4, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23775760452513728
Best solution in generation 111 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 4, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23775760452513728
Best solution in generation 112 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 4, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23775760452513728
Best solution in generation 113 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 4, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 7, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.23775760452513728
Best solution in generation 114 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 10, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.26131284363751417
Best solution in generation 115 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 10, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.26131284363751417
Best solution in generation 116 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 10, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.26131284363751417
Best solution in generation 117 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 7, 11, 11, 2, 11, 3, 10, 11, 10, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.26131284363751417
Best solution in generation 118 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.2624995055575331
Best solution in generation 119 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.2624995055575331
Best solution in generation 120 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.2624995055575331
Best solution in generation 121 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 9, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 7, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 9] f(x) = 0.2624995055575331
Best solution in generation 122 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 1, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 8, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 10, 9] f(x) = 0.26325105810687854
Best solution in generation 123 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 1, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 8, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 10, 9] f(x) = 0.26325105810687854
Best solution in generation 124 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 1, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 8, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 10, 9] f(x) = 0.26325105810687854
Best solution in generation 125 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 1, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 1, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 8, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 10, 9] f(x) = 0.26325105810687854
Best solution in generation 126 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 6, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 1, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 8, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 5] f(x) = 0.26331039120287947
Best solution in generation 127 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 6, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 1, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 8, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 5] f(x) = 0.26331039120287947
Best solution in generation 128 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 6, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 1, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 8, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 5] f(x) = 0.26331039120287947
Best solution in generation 129 is: x = [10, 3, 10, 7, 7, 2, 2, 3, 7, 2, 10, 6, 11, 2, 11, 7, 11, 3, 7, 3, 10, 7, 1, 1, 7, 3, 3, 3, 10, 7, 3, 3, 2, 11, 2, 7, 10, 11, 11, 2, 11, 3, 10, 11, 10, 7, 8, 10, 2, 2, 10, 7, 11, 11, 3, 7, 2, 2, 10, 7, 4, 5] f(x) = 0.26331039120287947
